,summary,Mitigation,Hazard,Causes,Impacts,word
apulien nan,7.802990445372972,-0.012488473311925895,0.004110159682105345,0.016040940781266166,-0.004864915995667763,apulien nan
nan süden,7.335195128767079,-0.013560590041848697,0.00435663225540563,0.01673572401141525,-0.004548655488844588,nan süden
süden italien+s,23.858929429416847,0.0026163612621651843,0.0005568504958551537,0.0057608726728296585,-0.008982181227879662,süden italien+s
italien+s heute,9.357695094217858,-0.009513196432956629,0.0034218585785541563,0.014086139666461219,-0.0057230852485076,italien+s heute
abend erdbeben,29.96567485463527,0.004939113352092874,-1.1109719679330859e-06,0.004112704846107532,-0.009575202112776779,abend erdbeben
"4,7 verort+ete",5.58097694961121,-0.06023693799090742,0.1217902737703031,-0.020158245422487887,-0.04338703334246563,"4,7 verort+ete"
epizentrum küste,5.190496669935179,-0.060460821711960495,0.1186853411587811,-0.01794957767196176,-0.04161982717375239,epizentrum küste
Apulien…,5.103276801027804,-0.05469774155053964,0.10265076047145011,-0.01180496631563094,-0.03554287985497761,Apulien…
küste apulien…,5.103276801027804,-0.05469774155053964,0.10265076047145011,-0.01180496631563094,-0.03554287985497761,küste apulien…
+592,4.983246037686875,-0.04844511216162611,0.08454328488122877,-0.004949431695235076,-0.028793391915176825,+592
apulien… +592,4.983246037686875,-0.04844511216162611,0.08454328488122877,-0.004949431695235076,-0.028793391915176825,apulien… +592
+592 char+s,4.931099795096158,-0.046234944537278715,0.07791402981698792,-0.0024519724044318077,-0.026346086054585716,+592 char+s
erneut+es erdbeben,17.05875871132675,-0.0012080341763392175,0.001469504235562909,0.008440686017750727,-0.00798838096890163,erneut+es erdbeben
italien wir,8.434262586282703,-0.011183665674725765,0.003809075181962597,0.015188421631304495,-0.005244713894738946,italien wir
wir alarm+bereitschaft,7.4564311753557515,-0.013273167518080522,0.004290637759338315,0.016549970924289756,-0.004633819307515383,wir alarm+bereitschaft
alarm+bereitschaft der,6.563515901834227,-0.015572426561273011,0.004816862987416268,0.018025293326159302,-0.003944612311990993,alarm+bereitschaft der
der süden,10.243453471031719,-0.008121726539764484,0.003097846352136726,0.013158939457968383,-0.006115146431450822,der süden
italien+s komm+t,9.484275385459789,-0.009302892393220826,0.003372972605613837,0.013946522797619062,-0.005782705873474729,italien+s komm+t
komm+t ruhe,30.59961630324447,0.0041971563982199575,-0.0009838341472389388,0.003038380327894495,-0.0067184722594973365,komm+t ruhe
erneut beb+t,16.520257406404802,-0.006396045340788785,-0.003159523191296966,0.00401787807157176,0.006688352855668101,erneut beb+t
beb+t abend,8.40363817897614,-0.026257751501711918,-0.010890236851817838,0.0006183276323945518,0.0391828644499874,beb+t abend
abend erde,8.225806305919535,-0.033776135177985105,-0.0178234728220415,-0.0061137953340211285,0.05956027687732667,abend erde
mensch+en alarmier+t,7.998646153837198,-0.06581399388608243,-0.04862130368046028,-0.03648804294354417,0.14289793593521158,mensch+en alarmier+t
alarmier+t verletz+t+e,8.533591498411484,-0.164886892458377,-0.14696967016112278,-0.1345905784051129,0.3558607043984665,alarmier+t verletz+t+e
verletz+t+e geb+t,20.851148876202668,-0.06244341943133924,-0.06178850966177219,-0.05556771407694297,0.16489963107548175,verletz+t+e geb+t
geb+t bislang,7.500624484022776,-0.07030814221811017,-0.051652393629926706,-0.03902400174718731,0.1514920752786792,geb+t bislang
italien+s abend,10.625845033377637,-0.007573524883117983,0.0029698362126261008,0.012791459943028377,-0.006268080270171111,italien+s abend
erdbeben er…,18.516678750611174,-0.00022546604753796888,0.0012357765455206938,0.007756491285824573,-0.008246092124536426,erdbeben er…
+1245,9.71183672450537,-0.008934865944831314,0.0032873505916526475,0.013701749973293847,-0.005886724088929754,+1245
er… +1245,9.71183672450537,-0.008934865944831314,0.0032873505916526475,0.013701749973293847,-0.005886724088929754,er… +1245
+1245 chars,8.782268139959664,-0.010524084140878628,0.003656416498754038,0.014754624530915004,-0.005434630612475309,+1245 chars
neu+es erdbeben,29.96567485463527,0.004939113352092874,-1.1109719679330859e-06,0.004112704846107532,-0.009575202112776779,neu+es erdbeben
Supervulkan-Gebiet,10.127638429879358,-0.008293608462610593,0.0031379410304000887,0.013273906137660534,-0.006067021058421479,Supervulkan-Gebiet
erdbeben supervulkan+-+gebiet,10.127638429879358,-0.008293608462610593,0.0031379410304000887,0.013273906137660534,-0.006067021058421479,erdbeben supervulkan+-+gebiet
supervulkan+-+gebiet apulien,10.127638429879358,-0.008293608462610593,0.0031379410304000887,0.013273906137660534,-0.006067021058421479,supervulkan+-+gebiet apulien
apulien der,13.064579443014361,-0.00464003203928373,0.0022815168738240087,0.010804917735997262,-0.007072797324563058,apulien der
schüren,14.574201250766555,-0.0031876993123933785,0.0019387462100234941,0.00980946338192435,-0.007463371292896892,schüren
italien schür+en,14.574201250766555,-0.0031876993123933785,0.0019387462100234941,0.00980946338192435,-0.007463371292896892,italien schür+en
schür+en angst,12.500003739119062,-0.005245772318018981,0.0024240973094901597,0.011217821740061048,-0.006908428029550609,schür+en angst
angst bewohner,11.415290471624452,-0.00652655832799756,0.002724809042100163,0.012086292342003875,-0.006557857584910954,angst bewohner
bewohner gebiet,12.012408936279385,-0.005801090057623384,0.0025546069218309177,0.01159514214338651,-0.006756943935036864,bewohner gebiet
gebiet supervulkans,6.087459414774967,-0.017001317562428557,0.005141906367660354,0.018929741757271856,-0.0035069640837201168,gebiet supervulkans
supervulkans neapel,5.702931461265331,-0.018286209569614725,0.00543287801799187,0.01973479764416239,-0.0031071521924831433,supervulkans neapel
der italienisch+e,20.446471746114394,0.0009201390931945129,0.0009625988910440996,0.006954926338639268,-0.008544391885488521,der italienisch+e
italienisch+e regierung,8.400095512706569,-0.011250572027585668,0.0038245433558229975,0.015232318961857783,-0.00522537246680763,italienisch+e regierung
regierung nächst+en,8.536392736815333,-0.010986020472759091,0.003763362811893646,0.015058632029208237,-0.005301766631047054,regierung nächst+en
nächst+en zwei,8.653709994465645,-0.010763216719706186,0.003711798591952256,0.014912117064568154,-0.005365933840522635,nächst+en zwei
jahr+en 600,8.885185826842557,-0.010336301474809347,0.0036128987430889387,0.014630777759009927,-0.005488451101661255,jahr+en 600
600 million+en,8.986697027502629,-0.010154168679113049,0.003570666796620527,0.014510512215480964,-0.0055405481555700995,600 million+en
Infrastruktur,19.576812374936225,0.00011301119681025836,0.0020346946094411613,0.006998533986791329,-0.008721310498402642,Infrastruktur
euro infrastruktur,9.917218931726113,-0.008613266681377175,0.0032124544494624104,0.013487393161653387,-0.00597729444587015,euro infrastruktur
investieren,9.199168819343772,-0.009782478000835053,0.00348440965522115,0.014264637575215901,-0.005646550699069898,investieren
infrastruktur investier+en,9.199168819343772,-0.009782478000835053,0.00348440965522115,0.014264637575215901,-0.005646550699069898,infrastruktur investier+en
gebiet supervulkan+s,6.112728351352908,-0.016921240830173854,0.005123731168266062,0.018879309924751345,-0.003531683461705491,gebiet supervulkan+s
+3724,4.58370685623661,-0.022942440745715664,0.006476777122690522,0.02258601422686333,-0.0016075314441446958,+3724
infrastruktur +3724,4.58370685623661,-0.022942440745715664,0.006476777122690522,0.02258601422686333,-0.0016075314441446958,infrastruktur +3724
+3724 chars,4.549081251087219,-0.02311483272958871,0.006515108702795303,0.02268958124371128,-0.0015504709819942543,+3724 chars
Unwetter,42.050685926262325,0.008027663305829965,-0.0007469434705952617,0.0018999014165756343,-0.010354571096620998,Unwetter
unwetter erdbeben,42.30096274058061,0.008078134573058917,-0.0007591666349444847,0.0018635543314530208,-0.010367236651255815,unwetter erdbeben
hart,35.50594125644742,0.005902183800241677,-0.0010146453912646758,0.0023450795531766186,-0.00802167125336324,hart
erdbeben hart,9.910930854282283,-0.008622969684887998,0.003214715174103073,0.013493866819040036,-0.005974566244334496,erdbeben hart
hart erwisch+t,9.051147583297704,-0.010040079719308719,0.0035442007127864158,0.01443510475782041,-0.005573130088507065,hart erwisch+t
erwisch+t gerade,7.802990445372972,-0.012488473311925895,0.004110159682105345,0.016040940781266166,-0.004864915995667763,erwisch+t gerade
gerade italien,7.335195128767079,-0.013560590041848697,0.00435663225540563,0.01673572401141525,-0.004548655488844588,gerade italien
italien italien,7.335195128767079,-0.013560590041848697,0.00435663225540563,0.01673572401141525,-0.004548655488844588,italien italien
italien erneut,11.875274181238344,-0.005963085998536378,0.0025926420258510375,0.011704991535742965,-0.006712606316824638,italien erneut
erneut schwer+en,11.466557856311477,-0.006462162946570578,0.002709714927458842,0.012042778573044331,-0.0065755847782333465,erneut schwer+en
schwer+en natur+katastrophe+n,11.030309875216236,-0.007023703503185396,0.002841248020028662,0.012421679010635499,-0.0064206287535513665,schwer+en natur+katastrophe+n
ausgesetzt,13.417764833171194,-0.006262926954428799,0.008248571583966245,0.008619634713052384,-0.009120048340791451,ausgesetzt
natur+katastrophe+n aus+ge+setz+t,8.814085656689203,-0.01046568843063574,0.003642886208236061,0.01471612757889751,-0.00545137915596164,natur+katastrophe+n aus+ge+setz+t
toben,7.209327696687762,-0.013866579486374682,0.004426823434852533,0.016933062512747198,-0.004457682658831892,toben
toskana tob+en,7.209327696687762,-0.013866579486374682,0.004426823434852533,0.016933062512747198,-0.004457682658831892,toskana tob+en
tob+en schwer+e,7.121880418789551,-0.014083903755060415,0.004476633896365499,0.01707295891886278,-0.004392876775498108,tob+en schwer+e
schwer+e unwetter,7.012983327733002,-0.014360180598384264,0.004539906021204769,0.017250491245082534,-0.004310257516626683,schwer+e unwetter
Süditalien,17.988758554530403,-0.0005683422024481602,0.001317398886702766,0.007995599539507486,-0.008156364376619133,Süditalien
unwetter süditalien,6.852147097250436,-0.014780204072121755,0.004635990583523916,0.017519719269557227,-0.00418414698934121,unwetter süditalien
süditalien beb+t,6.729225134295192,-0.015111332503972551,0.004711647348252128,0.01773139122573927,-0.0040842948856142786,süditalien beb+t
Toskana/Berlin,4.76007450658263,-0.022095516038554117,0.006288133159079538,0.022075143970418733,-0.0018862608384377887,Toskana/Berlin
konfro…,3.9566843144321098,-0.02643307361528098,0.00724852864086523,0.024655485434465704,-0.0004308697453871191,konfro…
natur+katastrophe+n konfro…,3.9566843144321098,-0.02643307361528098,0.00724852864086523,0.024655485434465704,-0.0004308697453871191,natur+katastrophe+n konfro…
+5609,3.934767532145215,-0.02657124344331185,0.007278887664011405,0.02473621551613928,-0.00038337930779026045,+5609
konfro… +5609,3.934767532145215,-0.02657124344331185,0.007278887664011405,0.02473621551613928,-0.00038337930779026045,konfro… +5609
+5609 char+s,3.9205725134166642,-0.026661406998995475,0.007298690911894727,0.02478884814780057,-0.0003523519666873784,+5609 char+s
Süditalienische,10.364777091180361,-0.007944646911391892,0.0030565185215930633,0.013040369955589902,-0.00616463936137117,Süditalienische
erdbeben süditalienisch+e,10.364777091180361,-0.007944646911391892,0.0030565185215930633,0.013040369955589902,-0.00616463936137117,erdbeben süditalienisch+e
süditalienisch+e region,8.048322485286278,-0.011963495010389485,0.003989167345554089,0.015698844833574397,-0.005018388393715193,süditalienisch+e region
region plan+t,7.520456161820918,-0.013124168207752007,0.004256402614323563,0.016453529187594365,-0.004677858552850523,region plan+t
plan+t evakuierung,7.335195128767079,-0.013560590041848697,0.00435663225540563,0.01673572401141525,-0.004548655488844588,plan+t evakuierung
500.000,8.65961424862684,-0.010752120547012939,0.003709229653822418,0.01490481461774827,-0.0053691254471645855,500.000
evakuierung 500.000,8.65961424862684,-0.010752120547012939,0.003709229653822418,0.01490481461774827,-0.0053691254471645855,evakuierung 500.000
500.000 mensch+en,9.910930854282283,-0.008622969684887998,0.003214715174103073,0.013493866819040036,-0.005974566244334496,500.000 mensch+en
mensch+en ein,16.78071848411184,-0.0014088515199024037,0.0015172069831794342,0.008580136106159337,-0.007935485525459276,mensch+en ein
versetzte,28.27049686138616,0.004365300285081431,0.00013697135685467838,0.004521208771218847,-0.009429325305718592,versetzte
"4,7 versetz+te",13.74134209311645,-0.0039610720645340165,0.0021214323286798675,0.010340493967786505,-0.007255992407221966,"4,7 versetz+te"
versetz+te mensch+en,14.261254822792864,-0.0034708022348423867,0.0020056625004451784,0.010004101024539015,-0.007387613392026551,versetz+te mensch+en
mensch+en süditalien,14.190974821421012,-0.0035355880434996185,0.0020209690023388466,0.010048602331351847,-0.007370251733634806,mensch+en süditalien
süditalien vergeh+en+en,9.963893139790102,-0.013952567661503313,-0.0021148828025128025,0.008164268842424377,0.010346389726248526,süditalien vergeh+en+en
vergeh+en+en freitag,29.491185160110472,-0.0008545905579187527,0.0009321704327051464,-0.0013201122244865713,0.0012858633485010248,vergeh+en+en freitag
freitag schrecken,9.186394986953331,-0.03670529571247494,-0.022891703108217663,-0.011920974835942809,0.07222458740437558,freitag schrecken
nun masse+n+evakuierung,10.07902243079479,-0.015982912862808663,-0.004320616088093531,0.005896743682090677,0.01686055053169169,nun masse+n+evakuierung
geplant,15.802356668273982,-0.002154384269856775,0.001694101911916728,0.009096670767565882,-0.007738414219734404,geplant
masse+n+evakuierung ge+plan+t,9.910930854282283,-0.008622969684887998,0.003214715174103073,0.013493866819040036,-0.005974566244334496,masse+n+evakuierung ge+plan+t
geplant.Im,4.737479207194592,-0.036737028860594934,-0.007835704238695484,0.008112725893139864,0.040794568521398775,geplant.Im
masse+n+evakuierung geplant.im,4.737479207194592,-0.036737028860594934,-0.007835704238695484,0.008112725893139864,0.040794568521398775,masse+n+evakuierung geplant.im
+2230,4.640179071798832,-0.03518737126925046,-0.005768153400844296,0.010341083703328542,0.03516606714515936,+2230
geplant.im +2230,4.640179071798832,-0.03518737126925046,-0.005768153400844296,0.010341083703328542,0.03516606714515936,geplant.im +2230
+2230 chars,4.601936911317228,-0.03466682554245455,-0.005036884110070414,0.011137588430845334,0.03318704963687092,+2230 chars
worauf,8.23171822515966,-0.011586222923146178,0.0039020950077191347,0.015452243182608369,-0.005128126122501268,worauf
santorini worauf,8.23171822515966,-0.011586222923146178,0.0039020950077191347,0.015452243182608369,-0.005128126122501268,santorini worauf
worauf urlauber,17.75040565440658,-0.0007278026224664211,0.0013553366049483945,0.008106673063396491,-0.008114561720858723,worauf urlauber
achten,15.880898557144407,-0.0020921631035781827,0.0016793507178998008,0.009053632905275241,-0.0077549044153738785,achten
urlauber acht+en,15.880898557144407,-0.0020921631035781827,0.0016793507178998008,0.009053632905275241,-0.0077549044153738785,urlauber acht+en
acht+en soll+ten,6.563515901834227,-0.015572426561273011,0.004816862987416268,0.018025293326159302,-0.003944612311990993,acht+en soll+ten
